time,|psi2|,i1alpha,motorMechanicalAngularVelocity
0.0001,0.000160594,0,0
0.0002,0.000474453,0.226652,-2.61353e-08
0.0003,0.000942011,0.676801,-1.81861e-07
0.0004,0.00156108,1.34711,-6.97288e-07
0.0005,0.00232947,2.23406,-1.97662e-06
0.0006,0.00324493,3.33396,-4.64361e-06
0.0007,0.00430521,4.64293,-9.58508e-06
0.0008,0.00550806,6.15695,-1.79923e-05
0.0009,0.00685117,7.87181,-3.14004e-05
0.001,0.00833224,9.78315,-5.17256e-05
0.0011,0.00994893,11.8864,-8.13002e-05
0.0012,0.0116989,14.177,-0.000122906
0.0013,0.0135798,16.6499,-0.000179803
0.0014,0.0155892,19.3004,-0.000255762
0.0015,0.0177247,22.1231,-0.000355086
0.0016,0.019984,25.113,-0.000482639
0.0017,0.0223645,28.2645,-0.000643863
0.0018,0.0248638,31.5722,-0.0008448
0.0019,0.0274796,35.0304,-0.00109211
0.002,0.0302092,38.6334,-0.00139309
0.0021,0.0330503,42.3753,-0.00175567
0.0022,0.0360003,46.2501,-0.00218845
0.0023,0.0390567,50.2518,-0.00270067
0.0024,0.042217,54.3741,-0.00330228
0.0025,0.0454787,58.6108,-0.00400386
0.0026,0.0488392,62.9556,-0.00481669
0.0027,0.052296,67.402,-0.00575273
0.0028,0.0558465,71.9435,-0.00682459
0.0029,0.0594882,76.5735,-0.00804557
0.003,0.0632185,81.2855,-0.00942961
0.0031,0.0670348,86.0728,-0.0109913
0.0032,0.0709346,90.9285,-0.012746
0.0033,0.0749152,95.846,-0.0147094
0.0034,0.0789742,100.818,-0.0168981
0.0035,0.0831088,105.839,-0.0193292
0.0036,0.0873165,110.901,-0.0220203
0.0037,0.0915947,115.997,-0.0249897
0.0038,0.0959408,121.121,-0.0282562
0.0039,0.100352,126.265,-0.031839
0.004,0.104826,131.423,-0.0357579
0.0041,0.109361,136.588,-0.0400332
0.0042,0.113952,141.752,-0.0446855
0.0043,0.118599,146.91,-0.0497359
0.0044,0.123298,152.055,-0.0552059
0.0045,0.128047,157.179,-0.0611174
0.0046,0.132843,162.275,-0.0674924
0.0047,0.137684,167.338,-0.0743533
0.0048,0.142566,172.361,-0.0817229
0.0049,0.147488,177.336,-0.089624
0.005,0.152447,182.258,-0.0980796
0.0051,0.15744,187.12,-0.107113
0.0052,0.162466,191.915,-0.116747
0.0053,0.16752,196.639,-0.127006
0.0054,0.172601,201.283,-0.137912
0.0055,0.177707,205.843,-0.149489
0.0056,0.182834,210.311,-0.161761
0.0057,0.18798,214.684,-0.17475
0.0058,0.193143,218.954,-0.188479
0.0059,0.19832,223.115,-0.202972
0.006,0.20351,227.164,-0.21825
0.0061,0.208708,231.093,-0.234337
0.0062,0.213914,234.899,-0.251254
0.0063,0.219124,238.575,-0.269023
0.0064,0.224336,242.117,-0.287666
0.0065,0.229548,245.52,-0.307202
0.0066,0.234758,248.779,-0.327653
0.0067,0.239962,251.891,-0.349038
0.0068,0.24516,254.85,-0.371376
0.0069,0.250347,257.652,-0.394687
0.007,0.255523,260.294,-0.418989
0.0071,0.260685,262.771,-0.444298
0.0072,0.26583,265.08,-0.470632
0.0073,0.270957,267.218,-0.498006
0.00739999,0.276063,269.181,-0.526436
0.00749999,0.281146,270.966,-0.555936
0.00759999,0.286203,272.57,-0.58652
0.00769999,0.291234,273.991,-0.6182
0.00779999,0.296235,275.226,-0.650987
0.00789999,0.301204,276.272,-0.684894
0.00799999,0.30614,277.128,-0.719929
0.00809999,0.31104,277.792,-0.756101
0.00819999,0.315902,278.262,-0.793418
0.00829999,0.320725,278.536,-0.831887
0.00839999,0.325506,278.614,-0.871513
0.00849999,0.330243,278.493,-0.912302
0.00859999,0.334935,278.174,-0.954255
0.00869999,0.33958,277.656,-0.997377
0.00879999,0.344175,276.937,-1.04167
0.00889999,0.348719,276.019,-1.08713
0.00899999,0.353211,274.9,-1.13375
0.00909999,0.357648,273.581,-1.18155
0.00919999,0.362028,272.063,-1.2305
0.00929999,0.36635,270.345,-1.28061
0.00939999,0.370612,268.43,-1.33187
0.00949999,0.374813,266.317,-1.38428
0.00959999,0.378951,264.008,-1.43782
0.00969999,0.383024,261.505,-1.49248
0.00979999,0.387031,258.809,-1.54826
0.00989999,0.39097,255.922,-1.60514
0.00999999,0.39484,252.846,-1.66311
0.0101,0.398639,249.582,-1.72215
0.0102,0.402365,246.135,-1.78225
0.0103,0.406019,242.506,-1.84339
0.0104,0.409597,238.697,-1.90555
0.0105,0.413099,234.713,-1.96872
0.0106,0.416524,230.556,-2.03287
0.0107,0.419869,226.23,-2.09797
0.0108,0.423135,221.738,-2.16401
0.0109,0.426319,217.083,-2.23097
0.011,0.429421,212.271,-2.29881
0.0111,0.432439,207.304,-2.36751
0.0112,0.435372,202.187,-2.43705
0.0113,0.43822,196.924,-2.50739
0.0114,0.440981,191.521,-2.5785
0.0115,0.443654,185.981,-2.65036
0.0116,0.446239,180.309,-2.72293
0.0117,0.448734,174.511,-2.79618
0.0118,0.451138,168.591,-2.87008
0.0119,0.453451,162.555,-2.94459
0.012,0.455672,156.408,-3.01967
0.0121,0.4578,150.155,-3.0953
0.0122,0.459834,143.803,-3.17143
0.0123,0.461774,137.356,-3.24802
0.0124,0.463619,130.821,-3.32505
0.0125,0.465368,124.203,-3.40246
0.0126,0.46702,117.509,-3.48022
0.0127,0.468576,110.744,-3.55829
0.0128,0.470034,103.914,-3.63663
0.0129,0.471395,97.0271,-3.7152
0.013,0.472657,90.0877,-3.79395
0.0131,0.47382,83.1028,-3.87284
0.0132,0.474884,76.0787,-3.95184
0.0133,0.475849,69.0218,-4.03089
0.0134,0.476714,61.9387,-4.10996
0.0135,0.477479,54.8357,-4.18899
0.0136,0.478143,47.7194,-4.26796
0.0137,0.478707,40.5965,-4.3468
0.0138,0.47917,33.4733,-4.42549
0.0139,0.479533,26.3565,-4.50397
0.014,0.479794,19.2528,-4.5822
0.0141,0.479955,12.1685,-4.66014
0.0142,0.480015,5.11027,-4.73774
0.0143,0.479973,-1.91536,-4.81496
0.0144,0.479831,-8.90189,-4.89176
0.0145,0.479588,-15.8429,-4.96808
0.0146,0.479245,-22.7319,-5.0439
0.0147,0.4788,-29.5625,-5.11915
0.0148,0.478256,-36.3285,-5.19381
0.0149,0.477611,-43.0235,-5.26783
0.015,0.476867,-49.6414,-5.34116
0.0151,0.476023,-56.176,-5.41377
0.0152,0.47508,-62.6213,-5.48561
0.0153,0.474039,-68.9713,-5.55665
0.0154,0.472899,-75.2201,-5.62683
0.0155,0.471662,-81.3619,-5.69614
0.0156,0.470327,-87.3911,-5.76451
0.0157,0.468895,-93.3021,-5.83193
0.0158,0.467367,-99.0894,-5.89834
0.0159,0.465744,-104.748,-5.96371
0.016,0.464026,-110.272,-6.02801
0.0161,0.462213,-115.657,-6.0912
0.0162,0.460308,-120.897,-6.15325
0.0163,0.458309,-125.988,-6.21412
0.0164,0.456219,-130.926,-6.27379
0.0165,0.454038,-135.705,-6.33221
0.0166,0.451767,-140.322,-6.38936
0.0167,0.449407,-144.772,-6.44522
0.0168,0.446959,-149.05,-6.49974
0.0169,0.444424,-153.154,-6.55291
0.017,0.441804,-157.08,-6.6047
0.0171,0.439098,-160.823,-6.65509
0.0172,0.436309,-164.381,-6.70404
0.0173,0.433438,-167.75,-6.75154
0.0174,0.430485,-170.928,-6.79756
0.0175,0.427453,-173.911,-6.84209
0.0176,0.424343,-176.697,-6.88511
0.0177,0.421156,-179.283,-6.9266
0.0178,0.417894,-181.668,-6.96654
0.0179,0.414558,-183.849,-7.00492
0.018,0.41115,-185.824,-7.04172
0.0181,0.407672,-187.592,-7.07693
0.0182,0.404125,-189.151,-7.11055
0.0183,0.400511,-190.5,-7.14255
0.0184,0.396833,-191.638,-7.17294
0.0185,0.393091,-192.564,-7.20171
0.0186,0.389289,-193.277,-7.22884
0.0187,0.385427,-193.778,-7.25434
0.0188,0.38151,-194.065,-7.27821
0.0189,0.377538,-194.139,-7.30044
0.019,0.373514,-194,-7.32103
0.0191,0.36944,-193.649,-7.33999
0.0192,0.36532,-193.085,-7.35731
0.0193,0.361156,-192.31,-7.37301
0.0194,0.35695,-191.325,-7.38708
0.0195,0.352705,-190.132,-7.39954
0.0196,0.348426,-188.73,-7.41039
0.0197,0.344113,-187.123,-7.41965
0.0198,0.339772,-185.312,-7.42733
0.0199,0.335405,-183.299,-7.43343
0.02,0.331016,-181.086,-7.43797
0.0201,0.326608,-178.675,-7.44098
0.0202,0.322186,-176.07,-7.44246
0.0203,0.317754,-173.273,-7.44244
0.0204,0.313315,-170.287,-7.44093
0.0205,0.308875,-167.115,-7.43796
0.0206,0.304437,-163.76,-7.43354
0.0207,0.300007,-160.227,-7.42771
0.0208,0.29559,-156.518,-7.42049
0.0209,0.29119,-152.638,-7.4119
0.021,0.286815,-148.59,-7.40197
0.0211,0.282468,-144.379,-7.39073
0.0212,0.278157,-140.01,-7.37821
0.0213,0.273888,-135.486,-7.36444
0.0214,0.269667,-130.812,-7.34946
0.0215,0.265501,-125.994,-7.33329
0.0216,0.261398,-121.035,-7.31598
0.0217,0.257364,-115.942,-7.29755
0.0218,0.253408,-110.719,-7.27805
0.0219,0.249538,-105.372,-7.25751
0.022,0.245762,-99.9053,-7.23598
0.0221,0.242088,-94.3256,-7.21348
0.0222,0.238526,-88.6383,-7.19006
0.0223,0.235084,-82.849,-7.16577
0.0224,0.231772,-76.9637,-7.14064
0.0225,0.228599,-70.9883,-7.11472
0.0226,0.225575,-64.9289,-7.08805
0.0227,0.222709,-58.7915,-7.06068
0.0228,0.220011,-52.5825,-7.03265
0.0229,0.217491,-46.3079,-7.004
0.023,0.215156,-39.9743,-6.97479
0.0231,0.213018,-33.5879,-6.94507
0.0232,0.211083,-27.1552,-6.91487
0.0233,0.20936,-20.6827,-6.88425
0.0234,0.207857,-14.1769,-6.85325
0.0235,0.206581,-7.6444,-6.82193
0.0236,0.205537,-1.09168,-6.79034
0.0237,0.204731,5.47463,-6.75852
0.0238,0.204167,12.0479,-6.72652
0.0239,0.203847,18.6216,-6.6944
0.024,0.203775,25.1891,-6.6622
0.0241,0.203951,31.7437,-6.62998
0.0242,0.204374,38.279,-6.59779
0.0243,0.205043,44.7883,-6.56567
0.0244,0.205956,51.265,-6.53367
0.0245,0.207109,57.7028,-6.50186
0.0246,0.208498,64.0952,-6.47027
0.0247,0.210117,70.4356,-6.43897
0.0248,0.211959,76.7178,-6.40799
0.0249,0.214019,82.9355,-6.37739
0.025,0.216287,89.0824,-6.34722
0.0251,0.218756,95.1524,-6.31752
0.0252,0.221418,101.139,-6.28836
0.0253,0.224263,107.037,-6.25976
0.0254,0.227282,112.84,-6.23179
0.0255,0.230465,118.542,-6.20449
0.0256,0.233805,124.138,-6.17791
0.0257,0.237291,129.621,-6.15209
0.0258,0.240913,134.987,-6.12708
0.0259,0.244664,140.23,-6.10292
0.026,0.248533,145.344,-6.07966
0.0261,0.252513,150.325,-6.05733
0.0262,0.256594,155.167,-6.036
0.0263,0.260768,159.867,-6.01568
0.0264,0.265027,164.418,-5.99644
0.0265,0.269364,168.816,-5.97829
0.0266,0.273771,173.058,-5.96129
0.0267,0.278241,177.138,-5.94547
0.0268,0.282767,181.052,-5.93087
0.0269,0.287342,184.797,-5.91752
0.027,0.291959,188.369,-5.90545
0.0271,0.296614,191.764,-5.89471
0.0272,0.301299,194.979,-5.88532
0.0273,0.30601,198.01,-5.8773
0.0274,0.31074,200.855,-5.8707
0.0275,0.315485,203.51,-5.86554
0.0276,0.32024,205.973,-5.86184
0.0277,0.325,208.241,-5.85963
0.0278,0.329761,210.312,-5.85894
0.0279,0.334518,212.184,-5.85978
0.028,0.339266,213.855,-5.86218
0.0281,0.344003,215.323,-5.86615
0.0282,0.348724,216.587,-5.87172
0.0283,0.353426,217.645,-5.87889
0.0284,0.358105,218.496,-5.88769
0.0285,0.362757,219.14,-5.89813
0.0286,0.36738,219.575,-5.91022
0.0287,0.37197,219.801,-5.92396
0.0288,0.376524,219.818,-5.93938
0.0289,0.38104,219.625,-5.95646
0.029,0.385514,219.223,-5.97523
0.0291,0.389945,218.613,-5.99568
0.0292,0.394328,217.794,-6.01782
0.0293,0.398663,216.767,-6.04164
0.0294,0.402946,215.534,-6.06714
0.0295,0.407175,214.095,-6.09433
0.0296,0.411348,212.452,-6.12319
0.0297,0.415463,210.607,-6.15372
0.0298,0.419517,208.56,-6.18592
0.0299,0.423509,206.315,-6.21977
0.03,0.427437,203.873,-6.25527
0.0301,0.4313,201.237,-6.29239
0.0302,0.435094,198.409,-6.33113
0.0303,0.438818,195.391,-6.37147
0.0304,0.442472,192.188,-6.4134
0.0305,0.446052,188.802,-6.45689
0.0306,0.449558,185.236,-6.50193
0.0307,0.452989,181.493,-6.54849
0.0308,0.456342,177.579,-6.59655
0.0309,0.459616,173.495,-6.64609
0.031,0.46281,169.246,-6.69708
0.0311,0.465923,164.837,-6.74949
0.0312,0.468954,160.272,-6.8033
0.0313,0.471901,155.555,-6.85848
0.0314,0.474763,150.691,-6.91499
0.0315,0.477539,145.684,-6.97281
0.0316,0.480229,140.54,-7.03189
0.0317,0.48283,135.263,-7.09221
0.0318,0.485343,129.859,-7.15373
0.0319,0.487765,124.333,-7.21641
0.032,0.490097,118.691,-7.28021
0.0321,0.492338,112.937,-7.3451
0.0322,0.494487,107.079,-7.41104
0.0323,0.496542,101.12,-7.47798
0.0324,0.498504,95.0685,-7.54588
0.0325,0.500372,88.929,-7.6147
0.0326,0.502144,82.7078,-7.68441
0.0327,0.503821,76.4111,-7.75494
0.0328,0.505402,70.0451,-7.82626
0.0329,0.506887,63.6161,-7.89833
0.033,0.508274,57.1305,-7.97109
0.0331,0.509564,50.5945,-8.0445
0.0332,0.510756,44.0148,-8.11852
0.0333,0.51185,37.3977,-8.19309
0.0334,0.512846,30.7498,-8.26816
0.0335,0.513742,24.0777,-8.34369
0.0336,0.51454,17.3879,-8.41964
0.0337,0.515238,10.6871,-8.49594
0.0338,0.515836,3.98188,-8.57255
0.0339,0.516335,-2.72114,-8.64942
0.034,0.516735,-9.41533,-8.7265
0.0341,0.517034,-16.0941,-8.80374
0.0342,0.517234,-22.7508,-8.8811
0.0343,0.517334,-29.3789,-8.95851
0.0344,0.517333,-35.9719,-9.03593
0.0345,0.517233,-42.5232,-9.11331
0.0346,0.517034,-49.0263,-9.19061
0.0347,0.516734,-55.4749,-9.26776
0.0348,0.516336,-61.8625,-9.34472
0.0349,0.515837,-68.1829,-9.42144
0.035,0.51524,-74.4298,-9.49788
0.0351,0.514544,-80.5971,-9.57397
0.0352,0.51375,-86.6786,-9.64969
0.0353,0.512857,-92.6684,-9.72497
0.0354,0.511866,-98.5604,-9.79977
0.0355,0.510778,-104.349,-9.87404
0.0356,0.509593,-110.028,-9.94775
0.0357,0.50831,-115.593,-10.0208
0.0358,0.506932,-121.037,-10.0932
0.0359,0.505458,-126.356,-10.165
0.036,0.503889,-131.544,-10.2359
0.0361,0.502225,-136.595,-10.3061
0.0362,0.500467,-141.506,-10.3754
0.0363,0.498616,-146.271,-10.4438
0.0364,0.496672,-150.885,-10.5114
0.0365,0.494636,-155.344,-10.5779
0.0366,0.492508,-159.644,-10.6435
0.0367,0.49029,-163.78,-10.708
0.0368,0.487983,-167.748,-10.7715
0.0369001,0.485586,-171.544,-10.8338
0.0370001,0.483101,-175.165,-10.895
0.0371001,0.480529,-178.607,-10.9551
0.0372001,0.477871,-181.867,-11.0139
0.0373001,0.475127,-184.941,-11.0715
0.0374001,0.472299,-187.826,-11.1278
0.0375001,0.469388,-190.52,-11.1828
0.0376001,0.466395,-193.02,-11.2364
0.0377001,0.46332,-195.323,-11.2888
0.0378001,0.460166,-197.428,-11.3397
0.0379001,0.456933,-199.331,-11.3892
0.0380001,0.453622,-201.032,-11.4373
0.0381001,0.450235,-202.529,-11.484
0.0382001,0.446773,-203.82,-11.5292
0.0383001,0.443238,-204.903,-11.5729
0.0384001,0.439631,-205.779,-11.6151
0.0385001,0.435952,-206.446,-11.6557
0.0386001,0.432205,-206.903,-11.6948
0.0387001,0.42839,-207.15,-11.7324
0.0388001,0.424509,-207.186,-11.7684
0.0389001,0.420564,-207.013,-11.8028
0.0390001,0.416555,-206.629,-11.8357
0.0391001,0.412486,-206.036,-11.8669
0.0392001,0.408358,-205.234,-11.8965
0.0393001,0.404173,-204.224,-11.9246
0.0394001,0.399932,-203.006,-11.951
0.0395001,0.395638,-201.582,-11.9758
0.0396001,0.391293,-199.954,-11.999
0.0397001,0.386899,-198.123,-12.0205
0.0398001,0.382459,-196.09,-12.0405
0.0399001,0.377974,-193.859,-12.0588
0.0400001,0.373447,-191.431,-12.0756
0.0401001,0.36888,-188.808,-12.0907
0.0402001,0.364277,-185.993,-12.1042
0.0403001,0.35964,-182.99,-12.1162
0.0404001,0.354971,-179.8,-12.1266
0.0405001,0.350274,-176.428,-12.1354
0.0406001,0.345551,-172.876,-12.1426
0.0407001,0.340807,-169.148,-12.1484
0.0408001,0.336043,-165.247,-12.1526
0.0409001,0.331264,-161.178,-12.1553
0.0410001,0.326473,-156.945,-12.1564
0.0411001,0.321675,-152.551,-12.1562
0.0412001,0.316872,-148.002,-12.1545
0.0413001,0.312069,-143.301,-12.1513
0.0414001,0.307271,-138.453,-12.1467
0.0415001,0.302481,-133.463,-12.1408
0.0416001,0.297705,-128.337,-12.1335
0.0417001,0.292948,-123.078,-12.1249
0.0418001,0.288214,-117.692,-12.1149
0.0419001,0.283509,-112.185,-12.1037
0.0420001,0.27884,-106.562,-12.0913
0.0421001,0.274211,-100.829,-12.0776
0.0422001,0.269629,-94.9905,-12.0628
0.0423001,0.265101,-89.053,-12.0468
0.0424001,0.260633,-83.0224,-12.0297
0.0425001,0.256233,-76.9045,-12.0115
0.0426001,0.251908,-70.7053,-11.9922
0.0427001,0.247667,-64.431,-11.972
0.0428002,0.243516,-58.0878,-11.9508
0.0429002,0.239464,-51.6818,-11.9286
0.0430002,0.235521,-45.2195,-11.9056
0.0431002,0.231696,-38.7071,-11.8817
0.0432002,0.227997,-32.1512,-11.857
0.0433002,0.224434,-25.5581,-11.8315
0.0434002,0.221017,-18.9343,-11.8053
0.0435002,0.217756,-12.2864,-11.7784
0.0436002,0.214661,-5.62097,-11.7508
0.0437002,0.211742,1.05552,-11.7227
0.0438002,0.209008,7.73646,-11.694
0.0439002,0.20647,14.4153,-11.6648
0.0440002,0.204137,21.0854,-11.6351
0.0441002,0.202018,27.7402,-11.605
0.0442002,0.200122,34.3733,-11.5746
0.0443002,0.198457,40.9779,-11.5438
0.0444002,0.197029,47.5478,-11.5127
0.0445002,0.195846,54.0763,-11.4814
0.0446002,0.194913,60.5571,-11.4499
0.0447002,0.194234,66.9837,-11.4183
0.0448002,0.193812,73.35,-11.3866
0.0449002,0.193649,79.6495,-11.3549
0.0450002,0.193746,85.8761,-11.3231
0.0451002,0.194103,92.0237,-11.2914
0.0452002,0.194716,98.0862,-11.2598
0.0453002,0.195584,104.058,-11.2284
0.0454002,0.196702,109.932,-11.1972
0.0455002,0.198065,115.704,-11.1662
0.0456002,0.199665,121.368,-11.1354
0.0457002,0.201497,126.917,-11.1051
0.0458002,0.203552,132.347,-11.0751
0.0459002,0.205821,137.652,-11.0455
0.0460002,0.208296,142.828,-11.0164
0.0461002,0.210966,147.868,-10.9879
0.0462002,0.213822,152.768,-10.9599
0.0463002,0.216854,157.524,-10.9325
0.0464002,0.220052,162.129,-10.9058
0.0465002,0.223405,166.581,-10.8797
0.0466002,0.226904,170.874,-10.8544
0.0467002,0.230539,175.005,-10.8299
0.0468002,0.2343,178.969,-10.8062
0.0469002,0.238178,182.762,-10.7834
0.0470002,0.242164,186.381,-10.7615
0.0471002,0.246248,189.822,-10.7405
0.0472002,0.250422,193.081,-10.7205
0.0473002,0.254679,196.156,-10.7016
0.0474002,0.259009,199.043,-10.6837
0.0475002,0.263406,201.74,-10.6668
0.0476002,0.267862,204.244,-10.6511
0.0477002,0.27237,206.553,-10.6366
0.0478002,0.276924,208.663,-10.6232
0.0479002,0.281517,210.574,-10.6111
0.0480002,0.286143,212.282,-10.6002
0.0481002,0.290796,213.788,-10.5906
0.0482002,0.295472,215.088,-10.5823
0.0483002,0.300163,216.182,-10.5754
0.0484002,0.304867,217.069,-10.5697
0.0485002,0.309577,217.748,-10.5655
0.0486002,0.314289,218.218,-10.5627
0.0487003,0.319,218.478,-10.5613
0.0488003,0.323704,218.529,-10.5614
0.0489003,0.328397,218.371,-10.5629
0.0490003,0.333077,218.003,-10.5659
0.0491003,0.337738,217.426,-10.5705
0.0492003,0.342379,216.64,-10.5765
0.0493003,0.346994,215.647,-10.584
0.0494003,0.351582,214.446,-10.5931
0.0495003,0.356139,213.041,-10.6038
0.0496003,0.360662,211.431,-10.616
0.0497003,0.365149,209.619,-10.6298
0.0498003,0.369596,207.606,-10.6451
0.0499003,0.374001,205.394,-10.662
0.0500003,0.378361,202.985,-10.6805
0.0501003,0.382675,200.383,-10.7006
0.0502003,0.38694,197.589,-10.7223
0.0503003,0.391152,194.606,-10.7455
0.0504003,0.395312,191.437,-10.7704
0.0505003,0.399415,188.085,-10.7968
0.0506003,0.403461,184.554,-10.8247
0.0507003,0.407447,180.847,-10.8543
0.0508003,0.411372,176.968,-10.8854
0.0509003,0.415234,172.92,-10.918
0.0510003,0.41903,168.709,-10.9522
0.0511003,0.42276,164.336,-10.9879
0.0512003,0.426422,159.808,-11.0251
0.0513003,0.430014,155.129,-11.0638
0.0514003,0.433535,150.303,-11.1039
0.0515003,0.436983,145.335,-11.1455
0.0516003,0.440357,140.23,-11.1886
0.0517003,0.443656,134.993,-11.2331
0.0518003,0.446878,129.63,-11.2789
0.0519003,0.450023,124.145,-11.3262
0.0520003,0.453088,118.544,-11.3748
0.0521003,0.456073,112.832,-11.4247
0.0522003,0.458977,107.016,-11.4759
0.0523003,0.461799,101.101,-11.5284
0.0524003,0.464538,95.0929,-11.5821
0.0525003,0.467192,88.9976,-11.637
0.0526003,0.469761,82.8214,-11.6931
0.0527003,0.472244,76.5702,-11.7503
0.0528003,0.474641,70.2503,-11.8087
0.0529003,0.47695,63.8679,-11.8681
0.0530003,0.47917,57.4295,-11.9286
0.0531003,0.481301,50.9415,-11.9901
0.0532003,0.483343,44.4102,-12.0525
0.0533003,0.485294,37.8421,-12.1159
0.0534003,0.487154,31.2439,-12.1802
0.0535003,0.488922,24.622,-12.2453
0.0536003,0.490598,17.983,-12.3113
0.0537003,0.492182,11.3336,-12.378
0.0538003,0.493672,4.68032,-12.4454
0.0539003,0.495069,-1.97019,-12.5136
0.0540003,0.496372,-8.61131,-12.5824
0.0541003,0.497581,-15.2365,-12.6518
0.0542003,0.498694,-21.839,-12.7218
0.0543003,0.499713,-28.4125,-12.7923
0.0544003,0.500637,-34.9502,-12.8633
0.0545003,0.501465,-41.4458,-12.9347
0.0546004,0.502197,-47.8927,-13.0065
0.0547004,0.502833,-54.2846,-13.0786
0.0548004,0.503374,-60.6151,-13.151
0.0549004,0.503818,-66.8778,-13.2237
0.0550004,0.504166,-73.0667,-13.2966
0.0551004,0.504417,-79.1754,-13.3697
0.0552004,0.504573,-85.1979,-13.4429
0.0553004,0.504631,-91.1283,-13.5161
0.0554004,0.504594,-96.9607,-13.5894
0.0555004,0.50446,-102.689,-13.6626
0.0556004,0.50423,-108.308,-13.7358
0.0557004,0.503904,-113.812,-13.8089
0.0558004,0.503481,-119.195,-13.8818
0.0559004,0.502963,-124.452,-13.9546
0.0560004,0.50235,-129.578,-14.027
0.0561004,0.501641,-134.568,-14.0992
0.0562004,0.500837,-139.416,-14.1711
0.0563004,0.499938,-144.118,-14.2426
0.0564004,0.498945,-148.67,-14.3137
0.0565004,0.497857,-153.066,-14.3843
0.0566004,0.496676,-157.302,-14.4544
0.0567004,0.495401,-161.375,-14.524
0.0568004,0.494034,-165.28,-14.5929
0.0569004,0.492573,-169.012,-14.6613
0.0570004,0.491021,-172.57,-14.729
0.0571004,0.489377,-175.948,-14.796
0.0572004,0.487642,-179.144,-14.8622
0.0573004,0.485816,-182.154,-14.9277
0.0574004,0.483901,-184.975,-14.9923
0.0575004,0.481896,-187.606,-15.0561
0.0576004,0.479803,-190.042,-15.119
0.0577004,0.477622,-192.281,-15.181
0.0578004,0.475353,-194.322,-15.242
0.0579004,0.472998,-196.162,-15.302
0.0580004,0.470557,-197.8,-15.3611
0.0581004,0.468032,-199.233,-15.419
0.0582004,0.465422,-200.461,-15.4759
0.0583004,0.462728,-201.482,-15.5317
0.0584004,0.459952,-202.295,-15.5863
0.0585004,0.457095,-202.9,-15.6397
0.0586004,0.454157,-203.295,-15.692
0.0587004,0.451139,-203.48,-15.7431
0.0588004,0.448043,-203.456,-15.7929
0.0589004,0.444869,-203.221,-15.8414
0.0590004,0.441618,-202.777,-15.8887
0.0591004,0.438293,-202.124,-15.9347
0.0592004,0.434892,-201.262,-15.9793
0.0593004,0.431419,-200.193,-16.0226
0.0594004,0.427873,-198.917,-16.0645
0.0595004,0.424257,-197.435,-16.1051
0.0596004,0.420572,-195.749,-16.1442
0.0597004,0.416818,-193.861,-16.182
0.0598004,0.412998,-191.773,-16.2183
0.0599004,0.409112,-189.486,-16.2533
0.0600004,0.405163,-187.003,-16.2867
0.0601004,0.401151,-184.326,-16.3188
0.0602004,0.397079,-181.458,-16.3494
0.0603004,0.392947,-178.402,-16.3785
0.0604004,0.388757,-175.16,-16.4061
0.0605005,0.384512,-171.737,-16.4323
0.0606005,0.380212,-168.135,-16.4571
0.0607005,0.375861,-164.357,-16.4803
0.0608005,0.371458,-160.409,-16.5021
0.0609005,0.367008,-156.292,-16.5224
0.0610005,0.362511,-152.013,-16.5412
0.0611005,0.357969,-147.573,-16.5586
0.0612005,0.353385,-142.979,-16.5745
0.0613005,0.348762,-138.235,-16.589
0.0614005,0.344101,-133.345,-16.602
0.0615005,0.339404,-128.314,-16.6136
0.0616005,0.334675,-123.147,-16.6238
0.0617005,0.329916,-117.849,-16.6325
0.0618005,0.325129,-112.426,-16.6399
0.0619005,0.320319,-106.882,-16.6458
0.0620005,0.315486,-101.223,-16.6504
0.0621005,0.310636,-95.4549,-16.6536
0.0622005,0.30577,-89.5833,-16.6555
0.0623005,0.300892,-83.6137,-16.656
0.0624005,0.296007,-77.5521,-16.6552
0.0625005,0.291117,-71.4045,-16.6532
0.0626005,0.286227,-65.1769,-16.6499
0.0627005,0.28134,-58.8755,-16.6453
0.0628005,0.276462,-52.5063,-16.6395
0.0629005,0.271596,-46.0757,-16.6325
0.0630005,0.266748,-39.59,-16.6244
0.0631005,0.261923,-33.0556,-16.6151
0.0632005,0.257125,-26.4788,-16.6047
0.0633005,0.252361,-19.8661,-16.5931
0.0634005,0.247637,-13.2241,-16.5806
0.0635005,0.242959,-6.5593,-16.567
0.0636005,0.238333,0.12185,-16.5524
0.0637005,0.233767,6.81274,-16.5368
0.0638005,0.229268,13.5068,-16.5203
0.0639005,0.224844,20.1975,-16.5028
0.0640005,0.220503,26.8782,-16.4846
0.0641005,0.216254,33.5424,-16.4654
0.0642005,0.212106,40.1835,-16.4455
0.0643005,0.208068,46.7951,-16.4248
0.0644005,0.204151,53.3706,-16.4034
0.0645005,0.200364,59.9036,-16.3813
0.0646005,0.196718,66.3876,-16.3585
0.0647005,0.193225,72.8164,-16.3351
0.0648005,0.189895,79.1836,-16.3111
0.0649005,0.18674,85.4829,-16.2866
0.0650005,0.183772,91.7083,-16.2616
0.0651005,0.181002,97.8535,-16.2361
0.0652005,0.178441,103.913,-16.2102
0.0653005,0.176101,109.88,-16.184
0.0654005,0.173992,115.749,-16.1574
0.0655005,0.172125,121.514,-16.1305
0.0656005,0.170509,127.17,-16.1033
0.0657005,0.169151,132.711,-16.076
