4.8e-05,1.7727e-05,3.20639,0,0,0
4.9e-05,1.84465e-05,3.28639,0,0,0
5e-05,1.91836e-05,3.36637,0,0,0
5.1e-05,1.99383e-05,3.44635,0,0,0
5.2e-05,2.07104e-05,3.52631,0,0,0
5.3e-05,2.15e-05,3.60627,0,0,0
5.4e-05,2.23071e-05,3.68621,0,0,0
5.5e-05,2.31318e-05,3.76614,0,0,0
5.6e-05,2.39739e-05,3.84607,0,0,0
5.7e-05,2.48335e-05,3.92598,0,0,0
5.8e-05,2.57106e-05,4.00588,0,0,0
5.9e-05,2.66052e-05,4.08577,0,0,0
6e-05,2.75173e-05,4.16565,0,0,0
6.1e-05,2.84469e-05,4.24552,0,0,0
6.2e-05,2.9394e-05,4.32538,0,0,0
6.3e-05,3.03586e-05,4.40523,0,0,0
6.4e-05,3.13406e-05,4.48507,0,0,0
6.5e-05,3.23401e-05,4.5649,0,0,0
6.6e-05,3.33571e-05,4.64472,0,0,0
6.7e-05,3.43916e-05,4.72453,0,0,0
6.8e-05,3.54435e-05,4.80433,0,0,0
6.9e-05,3.65129e-05,4.88411,0,0,0
7e-05,3.75998e-05,4.96389,0,0,0
7.1e-05,3.86865e-05,4.96324,0,0,0
7.2e-05,3.97731e-05,4.9626,0,0,0
7.3e-05,4.08595e-05,4.96195,0,0,0
7.4e-05,4.19458e-05,4.96131,0,0,0
7.5e-05,4.30319e-05,4.96066,0,0,0
7.6e-05,4.4118e-05,4.96001,0,0,0
7.7e-05,4.52038e-05,4.95937,0,0,0
7.8e-05,4.62895e-05,4.95872,0,0,0
7.9e-05,4.73751e-05,4.95808,0,0,0
8e-05,4.84781e-05,5.03784,0,0,0
8.1e-05,4.95986e-05,5.1176,0,0,0
8.2e-05,5.07366e-05,5.19735,0,0,0
8.3e-05,5.1892e-05,5.27708,0,0,0
8.4e-05,5.30649e-05,5.35681,0,0,0
8.5e-05,5.42552e-05,5.43653,0,0,0
8.6e-05,5.5463e-05,5.51623,0,0,0
8.7e-05,5.66882e-05,5.59593,0,0,0
8.8e-05,5.79308e-05,5.67561,0,0,0
8.9e-05,5.91909e-05,5.75528,0,0,0
9e-05,6.04685e-05,5.83495,0,0,0
9.1e-05,6.17635e-05,5.9146,0,0,0
9.2e-05,6.30759e-05,5.99424,0,0,0
9.3e-05,6.44058e-05,6.07388,0,0,0
9.4e-05,6.5753e-05,6.1535,0,0,0
9.5e-05,6.71178e-05,6.23311,0,0,0
9.6e-05,6.84999e-05,6.31271,0,0,0
9.7e-05,6.98995e-05,6.3923,0,0,0
9.8e-05,7.13165e-05,6.47188,0,0,0
9.9e-05,7.27509e-05,6.55145,0,0,0
0.0001,7.42027e-05,6.63101,0,0,0
0.000101,7.5672e-05,6.71056,0,0,0
0.000102,7.71586e-05,6.7901,0,0,0
0.000103,7.86627e-05,6.86963,0,0,0
0.000104,8.01842e-05,6.94915,0,0,0
0.000105,8.17231e-05,7.02866,0,0,0
0.000106,8.32793e-05,7.10816,0,0,0
0.000107,8.4853e-05,7.18764,0,0,0
0.000108,8.64441e-05,7.26712,0,0,0
0.000109,8.80526e-05,7.34659,0,0,0
0.00011,8.96785e-05,7.42604,0,0,0
0.000111,9.13218e-05,7.50549,0,0,0
0.000112,9.29824e-05,7.58493,0,0,0
0.000113,9.46605e-05,7.66435,0,0,0
0.000114,9.63559e-05,7.74377,0,0,0
0.000115,9.80687e-05,7.82317,0,0,0
0.000116,9.97989e-05,7.90257,0,0,0
0.000117,0.000101547,7.98195,0,0,0
0.000118,0.000103311,8.06132,0,0,0
0.000119,0.000105094,8.14069,0,0,0
0.00012,0.000106894,8.22004,0,0,0
0.000121,0.000108693,8.21897,0,0,0
0.000122,0.000110492,8.2179,0,0,0
0.000123,0.000112291,8.21683,0,0,0
0.000124,0.00011409,8.21576,0,0,0
0.000125,0.000115888,8.21469,0,0,0
0.000126,0.000117687,8.21362,0,0,0
0.000127,0.000119485,8.21255,0,0,0
0.000128,0.000121283,8.21148,0,0,0
0.000129,0.00012308,8.21041,0,0,0
0.00013,0.000124895,8.28976,0,0,0
0.000131,0.000126727,8.36909,0,0,0
0.000132,0.000128577,8.44841,0,0,0
0.000133,0.000130444,8.52773,0,0,0
0.000134,0.000132328,8.60703,0,0,0
0.000135,0.00013423,8.68632,0,0,0
0.000136,0.000136149,8.7656,0,0,0
0.000137,0.000138086,8.84488,0,0,0
0.000138,0.000140039,8.92414,0,0,0
0.000139,0.00014201,9.00339,0,0,0
0.00014,0.000143999,9.08263,0,0,0
0.000141,0.000146005,9.16186,0,0,0
0.000142,0.000148028,9.24108,0,0,0
0.000143,0.000150069,9.32029,0,0,0
0.000144,0.000152126,9.39949,0,0,0
0.000145,0.000154202,9.47868,0,0,0
0.000146,0.000156294,9.55786,0,0,0
0.000147,0.000158404,9.63703,0,0,0
0.000148,0.000160531,9.71618,0,0,0
0.000149,0.000162676,9.79533,0,0,0
0.00015,0.000164837,9.87447,0,0,0
0.000151,0.000167017,9.9536,0,0,0
0.000152,0.000169213,10.0327,0,0,0
0.000153,0.000171427,10.1118,0,0,0
0.000154,0.000173658,10.1909,0,0,0
0.000155,0.000175906,10.27,0,0,0
0.000156,0.000178172,10.3491,0,0,0
0.000157,0.000180455,10.4281,0,0,0
0.000158,0.000182755,10.5072,0,0,0
0.000159,0.000185073,10.5862,0,0,0
0.00016,0.000187408,10.6653,0,0,0
0.000161,0.00018976,10.7443,0,0,0
0.000162,0.00019213,10.8233,0,0,0
0.000163,0.000194517,10.9023,0,0,0
0.000164,0.000196921,10.9813,0,0,0
0.000165,0.000199342,11.0603,0,0,0
0.000166,0.000201781,11.1393,0,0,0
0.000167,0.000204237,11.2182,0,0,0
0.000168,0.00020671,11.2972,0,0,0
0.000169,0.0002092,11.3761,0,0,0
0.00017,0.000211708,11.4551,0,0,0
0.000171,0.000214216,11.4536,0,0,0
0.000172,0.000216723,11.4521,0,0,0
0.000173,0.00021923,11.4506,0,0,0
0.000174,0.000221736,11.4491,0,0,0
0.000175,0.000224242,11.4476,0,0,0
0.000176,0.000226748,11.4461,0,0,0
0.000177,0.000229254,11.4446,0,0,0
0.000178,0.000231759,11.4431,0,0,0
0.000179,0.000234264,11.4416,0,0,0
0.00018,0.000236786,11.5206,0,0,0
0.000181,0.000239325,11.5995,0,0,0
0.000182,0.000241882,11.6784,0,0,0
0.000183,0.000244456,11.7573,0,0,0
0.000184,0.000247047,11.8362,0,0,0
0.000185,0.000249655,11.915,0,0,0
0.000186,0.000252281,11.9939,0,0,0
0.000187,0.000254924,12.0727,0,0,0
0.000188,0.000257584,12.1516,0,0,0
0.000189,0.000260262,12.2304,0,0,0
0.00019,0.000262956,12.3092,0,0,0
0.000191,0.000265668,12.388,0,0,0
0.000192,0.000268397,12.4668,0,0,0
0.000193,0.000271144,12.5456,0,0,0
0.000194,0.000273908,12.6244,0,0,0
0.000195,0.000276689,12.7032,0,0,0
0.000196,0.000279487,12.7819,0,0,0
0.000197,0.000282302,12.8607,0,0,0
0.000198,0.000285135,12.9394,0,0,0
0.000199,0.000287985,13.0182,0,0,0
0.0002,0.000290852,13.0969,0,0,0
0.000200999,0.000293736,13.1756,0,0,0
0.000201999,0.000296638,13.2543,0,0,0
0.000202999,0.000299557,13.333,0,0,0
0.000203999,0.000302493,13.4117,0,0,0
0.000204999,0.000305446,13.4903,0,0,0
0.000205999,0.000308416,13.569,0,0,0
0.000206999,0.000311404,13.6476,0,0,0
0.000207999,0.000314409,13.7263,0,0,0
0.000208999,0.000317431,13.8049,0,0,0
0.000209999,0.00032047,13.8835,0,0,0
0.000210999,0.000323527,13.9621,0,0,0
0.000211999,0.0003266,14.0407,0,0,0
0.000212999,0.000329691,14.1193,0,0,0
0.000213999,0.000332799,14.1979,0,0,0
0.000214999,0.000335925,14.2764,0,0,0
0.000215999,0.000339067,14.355,0,0,0
0.000216999,0.000342227,14.4335,0,0,0
0.000217999,0.000345404,14.5121,0,0,0
0.000218999,0.000348598,14.5906,0,0,0
0.000219999,0.000351809,14.6691,0,0,0
0.000220999,0.00035502,14.6672,0,0,0
0.000221999,0.00035823,14.6653,0,0,0
0.000222999,0.00036144,14.6634,0,0,0
0.000223999,0.00036465,14.6615,0,0,0
0.000224999,0.000367859,14.6595,0,0,0
0.000225999,0.000371067,14.6576,0,0,0
0.000226999,0.000374276,14.6557,0,0,0
0.000227999,0.000377483,14.6538,0,0,0
0.000228999,0.000380691,14.6519,0,0,0
0.000229999,0.000383915,14.7304,0,0,0
0.000230999,0.000387157,14.8089,0,0,0
0.000231999,0.000390416,14.8874,0,0,0
0.000232999,0.000393692,14.9659,0,0,0
0.000233999,0.000396985,15.0443,0,0,0
0.000234999,0.000400296,15.1228,0,0,0
0.000235999,0.000403623,15.2012,0,0,0
0.000236999,0.000406968,15.2797,0,0,0
0.000237999,0.00041033,15.3581,0,0,0
0.000238999,0.000413709,15.4365,0,0,0
0.000239999,0.000417106,15.5149,0,0,0
0.000240999,0.000420519,15.5933,0,0,0
0.000241999,0.00042395,15.6717,0,0,0
0.000242999,0.000427397,15.7501,0,0,0
0.000243999,0.000430862,15.8284,0,0,0
0.000244999,0.000434344,15.9068,0,0,0
0.000245999,0.000437843,15.9851,0,0,0
0.000246999,0.00044136,16.0635,0,0,0
0.000247999,0.000444893,16.1418,0,0,0
0.000248999,0.000448444,16.2201,0,0,0
0.000249999,0.000452012,16.2984,0,0,0
0.000250999,0.000455596,16.3767,0,0,0
0.000251999,0.000459198,16.455,0,0,0
0.000252999,0.000462818,16.5332,0,0,0
0.000253999,0.000466454,16.6115,0,0,0
0.000254999,0.000470107,16.6897,0,0,0
0.000255999,0.000473778,16.768,0,0,0
0.000256999,0.000477465,16.8462,0,0,0
0.000257999,0.00048117,16.9244,0,0,0
0.000258999,0.000484892,17.0026,0,0,0
0.000259999,0.000488631,17.0808,0,0,0
0.000260999,0.000492387,17.159,0,0,0
0.000261999,0.00049616,17.2372,0,0,0
0.000262999,0.000499951,17.3154,0,0,0
0.000263999,0.000503758,17.3935,0,0,0
0.000264999,0.000507583,17.4717,0,0,0
0.000265999,0.000511424,17.5498,0,0,0
0.000266999,0.000515283,17.628,0,0,0
0.000267999,0.000519159,17.7061,0,0,0
0.000268999,0.000523052,17.7842,0,0,0
0.000269999,0.000526962,17.8623,0,0,0
0.000270999,0.000530871,17.8599,0,0,0
0.000271999,0.00053478,17.8576,0,0,0
0.000272999,0.000538688,17.8553,0,0,0
0.000273999,0.000542596,17.853,0,0,0
0.000274999,0.000546504,17.8507,0,0,0
0.000275999,0.000550411,17.8483,0,0,0
0.000276999,0.000554317,17.846,0,0,0
0.000277999,0.000558223,17.8437,0,0,0
0.000278999,0.000562128,17.8414,0,0,0
0.000279999,0.000566051,17.9194,0,0,0
0.000280999,0.00056999,17.9975,0,0,0
0.000281999,0.000573947,18.0756,0,0,0
0.000282999,0.00057792,18.1537,0,0,0
0.000283999,0.000581911,18.2317,0,0,0
0.000284999,0.000585919,18.3097,0,0,0
0.000286,0.000589944,18.3878,0,0,0
0.000287,0.000593986,18.4658,0,0,0
0.000288,0.000598045,18.5438,0,0,0
0.000289,0.000602121,18.6218,0,0,0
0.00029,0.000606214,18.6998,0,0,0
0.000291,0.000610324,18.7778,0,0,0
0.000292,0.000614452,18.8557,0,0,0
0.000293,0.000618596,18.9337,0,0,0
0.000294,0.000622758,19.0117,0,0,0
0.000295,0.000626936,19.0896,0,0,0
0.000296,0.000631132,19.1675,0,0,0
0.000297,0.000635344,19.2454,0,0,0
0.000298,0.000639574,19.3233,0,0,0
0.000299,0.000643821,19.4012,0,0,0
0.0003,0.000648084,19.4791,0,0,0
0.000301,0.000652365,19.557,0,0,0
0.000302,0.000656663,19.6349,0,0,0
0.000303,0.000660978,19.7127,0,0,0
0.000304,0.00066531,19.7906,0,0,0
0.000305,0.000669658,19.8684,0,0,0
0.000306,0.000674024,19.9462,0,0,0
0.000307,0.000678407,20.0241,0,0,0
0.000308,0.000682807,20.1019,0,0,0
0.000309,0.000687224,20.1797,0,0,0
0.00031,0.000691658,20.2574,0,0,0
0.000311,0.000696109,20.3352,0,0,0
0.000312,0.000700578,20.413,0,0,0
0.000313,0.000705063,20.4907,0,0,0
0.000314,0.000709565,20.5685,0,0,0
0.000315,0.000714084,20.6462,0,0,0
0.000316,0.00071862,20.7239,0,0,0
0.000317,0.000723173,20.8017,0,0,0
0.000318,0.000727743,20.8794,0,0,0
0.000319,0.00073233,20.9571,0,0,0
0.00032,0.000736934,21.0347,0,0,0
0.000321,0.000741538,21.032,0,0,0
0.000322,0.000746141,21.0293,0,0,0
0.000323,0.000750743,21.0265,0,0,0
0.000324,0.000755345,21.0238,0,0,0
0.000325,0.000759946,21.0211,0,0,0
0.000326,0.000764546,21.0183,0,0,0
0.000327,0.000769146,21.0156,0,0,0
0.000328,0.000773745,21.0128,0,0,0
0.000329,0.000778344,21.0101,0,0,0
0.00033,0.00078296,21.0878,0,0,0
0.000331,0.000787592,21.1655,0,0,0
0.000332,0.000792242,21.2431,0,0,0
0.000333,0.000796909,21.3208,0,0,0
0.000334,0.000801592,21.3984,0,0,0
0.000335,0.000806293,21.476,0,0,0
0.000336,0.00081101,21.5536,0,0,0
0.000337,0.000815745,21.6313,0,0,0
0.000338,0.000820496,21.7089,0,0,0
0.000339,0.000825265,21.7864,0,0,0
0.00034,0.00083005,21.864,0,0,0
0.000341,0.000834853,21.9416,0,0,0
0.000342,0.000839672,22.0191,0,0,0
0.000343,0.000844509,22.0967,0,0,0
0.000344,0.000849362,22.1742,0,0,0
0.000345,0.000854232,22.2517,0,0,0
0.000346,0.00085912,22.3293,0,0,0
0.000347,0.000864024,22.4068,0,0,0
0.000348,0.000868945,22.4843,0,0,0
0.000349,0.000873883,22.5618,0,0,0
0.00035,0.000878838,22.6392,0,0,0
0.000351,0.00088381,22.7167,0,0,0
0.000352,0.000888799,22.7942,0,0,0
0.000353,0.000893805,22.8716,0,0,0
0.000354,0.000898828,22.949,0,0,0
0.000355,0.000903868,23.0265,0,0,0
0.000356,0.000908925,23.1039,0,0,0
0.000357,0.000913998,23.1813,0,0,0
0.000358,0.000919089,23.2587,0,0,0
0.000359,0.000924196,23.3361,0,0,0
0.00036,0.000929321,23.4134,0,0,0
0.000361,0.000934462,23.4908,0,0,0
0.000362,0.000939621,23.5682,0,0,0
0.000363,0.000944796,23.6455,0,0,0
0.000364,0.000949988,23.7228,0,0,0
0.000365,0.000955197,23.8002,0,0,0
0.000366,0.000960423,23.8775,0,0,0
0.000367,0.000965666,23.9548,0,0,0
0.000368,0.000970926,24.0321,0,0,0
0.000369,0.000976203,24.1094,0,0,0
0.00037,0.000981496,24.1866,0,0,0
0.000371,0.000986789,24.1835,0,0,0
0.000372,0.000992082,24.1803,0,0,0
0.000373,0.000997373,24.1772,0,0,0
0.000374,0.00100266,24.174,0,0,0
0.000375,0.00100795,24.1709,0,0,0
0.000376,0.00101324,24.1677,0,0,0
0.000377,0.00101853,24.1646,0,0,0
0.000378,0.00102382,24.1615,0,0,0
0.000379,0.00102911,24.1583,0,0,0
0.00038,0.00103441,24.2356,0,0,0
0.000381,0.00103973,24.3128,0,0,0
0.000382,0.00104507,24.3901,0,0,0
0.000383,0.00105043,24.4673,0,0,0
0.000384,0.0010558,24.5446,0,0,0
0.000385,0.00106119,24.6218,0,0,0
0.000386,0.00106659,24.699,0,0,0
0.000387,0.00107201,24.7762,0,0,0
0.000388,0.00107745,24.8534,0,0,0
0.000389,0.00108291,24.9305,0,0,0
0.00039,0.00108838,25.0077,0,0,0
0.000391,0.00109387,25.0849,0,0,0
0.000392,0.00109938,25.162,0,0,0
0.000393,0.0011049,25.2392,0,0,0
0.000394,0.00111045,25.3163,0,0,0
0.000395,0.001116,25.3934,0,0,0
0.000396,0.00112158,25.4705,0,0,0
0.000397,0.00112717,25.5476,0,0,0
0.000398,0.00113278,25.6247,0,0,0
0.000399,0.0011384,25.7018,0,0,0
0.0004,0.00114404,25.7788,0,0,0
0.000401,0.0011497,25.8559,0,0,0
0.000402,0.00115538,25.9329,0,0,0
0.000403,0.00116107,26.01,0,0,0
0.000404,0.00116678,26.087,0,0,0
0.000405,0.00117251,26.164,0,0,0
0.000406,0.00117825,26.241,0,0,0
0.000407,0.00118401,26.318,0,0,0
0.000408,0.00118979,26.395,0,0,0
0.000409,0.00119558,26.472,0,0,0
0.00041,0.00120139,26.549,0,0,0
0.000411,0.00120722,26.6259,0,0,0
0.000412,0.00121306,26.7029,0,0,0
0.000413,0.00121892,26.7798,0,0,0
0.000414,0.0012248,26.8567,0,0,0
0.000415,0.00123069,26.9336,0,0,0
0.000416,0.0012366,27.0105,0,0,0
0.000417,0.00124253,27.0874,0,0,0
0.000418001,0.00124848,27.1643,0,0,0
0.000419001,0.00125444,27.2412,0,0,0
0.000420001,0.00126042,27.3181,0,0,0
0.000421001,0.0012664,27.3145,0,0,0
0.000422001,0.00127237,27.311,0,0,0
0.000423001,0.00127835,27.3074,0,0,0
0.000424001,0.00128433,27.3039,0,0,0
0.000425001,0.0012903,27.3003,0,0,0
0.000426001,0.00129627,27.2967,0,0,0
0.000427001,0.00130225,27.2932,0,0,0
0.000428001,0.00130822,27.2896,0,0,0
0.000429001,0.00131419,27.2861,0,0,0
0.000430001,0.00132018,27.3629,0,0,0
0.000431001,0.00132618,27.4398,0,0,0
0.000432001,0.00133221,27.5166,0,0,0
0.000433001,0.00133824,27.5935,0,0,0
0.000434001,0.0013443,27.6703,0,0,0
0.000435001,0.00135037,27.7471,0,0,0
0.000436001,0.00135646,27.8239,0,0,0
0.000437001,0.00136257,27.9007,0,0,0
0.000438001,0.00136869,27.9775,0,0,0
0.000439001,0.00137483,28.0542,0,0,0
0.000440001,0.00138099,28.131,0,0,0
0.000441001,0.00138716,28.2078,0,0,0
0.000442001,0.00139335,28.2845,0,0,0
0.000443001,0.00139956,28.3612,0,0,0
0.000444001,0.00140578,28.438,0,0,0
0.000445001,0.00141202,28.5147,0,0,0
0.000446001,0.00141828,28.5914,0,0,0
0.000447001,0.00142455,28.6681,0,0,0
0.000448001,0.00143084,28.7447,0,0,0
0.000449001,0.00143715,28.8214,0,0,0
0.000450001,0.00144347,28.8981,0,0,0
0.000451001,0.00144981,28.9747,0,0,0
0.000452001,0.00145617,29.0514,0,0,0
0.000453001,0.00146255,29.128,0,0,0
0.000454001,0.00146894,29.2046,0,0,0
0.000455001,0.00147534,29.2812,0,0,0
0.000456001,0.00148177,29.3578,0,0,0
0.000457001,0.00148821,29.4344,0,0,0
0.000458001,0.00149467,29.511,0,0,0
0.000459001,0.00150114,29.5876,0,0,0
0.000460001,0.00150764,29.6641,0,0,0
0.000461001,0.00151414,29.7407,0,0,0
0.000462001,0.00152067,29.8172,0,0,0
0.000463001,0.00152721,29.8938,0,0,0
0.000464001,0.00153377,29.9703,0,0,0
0.000465001,0.00154035,30.0468,0,0,0
0.000466001,0.00154694,30.1233,0,0,0
0.000467001,0.00155355,30.1998,0,0,0
0.000468001,0.00156017,30.2763,0,0,0
0.000469001,0.00156681,30.3527,0,0,0
0.000470001,0.00157347,30.4292,0,0,0
0.000471001,0.00158013,30.4252,0,0,0
0.000472001,0.00158679,30.4213,0,0,0
0.000473001,0.00159345,30.4173,0,0,0
0.000474001,0.0016001,30.4134,0,0,0
0.000475001,0.00160676,30.4094,0,0,0
0.000476001,0.00161341,30.4054,0,0,0
0.000477001,0.00162006,30.4015,0,0,0
0.000478001,0.00162671,30.3975,0,0,0
0.000479001,0.00163337,30.3936,0,0,0
0.000480001,0.00164003,30.47,0,0,0
0.000481001,0.00164672,30.5465,0,0,0
0.000482001,0.00165342,30.6229,0,0,0
0.000483001,0.00166014,30.6993,0,0,0
0.000484001,0.00166687,30.7758,0,0,0
0.000485001,0.00167362,30.8522,0,0,0
0.000486001,0.00168039,30.9286,0,0,0
0.000487001,0.00168718,31.0049,0,0,0
0.000488001,0.00169398,31.0813,0,0,0
0.000489001,0.0017008,31.1577,0,0,0
0.000490001,0.00170763,31.234,0,0,0
0.000491001,0.00171448,31.3104,0,0,0
0.000492001,0.00172135,31.3867,0,0,0
0.000493001,0.00172824,31.4631,0,0,0
0.000494001,0.00173514,31.5394,0,0,0
0.000495001,0.00174206,31.6157,0,0,0
0.000496001,0.00174899,31.692,0,0,0
0.000497001,0.00175594,31.7683,0,0,0
0.000498001,0.00176291,31.8446,0,0,0
0.000499001,0.0017699,31.9208,0,0,0
0.000500001,0.0017769,31.9971,0,0,0
0.000501001,0.00178392,32.0733,0,0,0
0.000502001,0.00179095,32.1496,0,0,0
0.000503001,0.001798,32.2258,0,0,0
0.000504001,0.00180507,32.302,0,0,0
0.000505001,0.00181216,32.3782,0,0,0
0.000506001,0.00181926,32.4544,0,0,0
0.000507001,0.00182638,32.5306,0,0,0
0.000508001,0.00183351,32.6068,0,0,0
0.000509001,0.00184067,32.6829,0,0,0
0.000510001,0.00184783,32.7591,0,0,0
0.000511001,0.00185502,32.8353,0,0,0
0.000512001,0.00186222,32.9114,0,0,0
0.000513001,0.00186944,32.9875,0,0,0
0.000514001,0.00187667,33.0636,0,0,0
0.000515001,0.00188393,33.1398,0,0,0
0.000516001,0.00189119,33.2159,0,0,0
0.000517001,0.00189848,33.2919,0,0,0
0.000518001,0.00190578,33.368,0,0,0
0.000519001,0.0019131,33.4441,0,0,0
0.000520001,0.00192043,33.5202,0,0,0
0.000521001,0.00192777,33.5158,0,0,0
0.000522001,0.0019351,33.5114,0,0,0
0.000523001,0.00194243,33.5071,0,0,0
0.000524001,0.00194976,33.5027,0,0,0
0.000525001,0.00195709,33.4983,0,0,0
0.000526001,0.00196442,33.494,0,0,0
0.000527001,0.00197175,33.4896,0,0,0
0.000528001,0.00197908,33.4853,0,0,0
0.000529001,0.00198641,33.4809,0,0,0
0.000530001,0.00199375,33.557,0,0,0
0.000531001,0.00200111,33.633,0,0,0
0.000532001,0.00200848,33.709,0,0,0
0.000533001,0.00201588,33.7851,0,0,0
0.000534001,0.00202329,33.8611,0,0,0
0.000535001,0.00203071,33.9371,0,0,0
0.000536001,0.00203815,34.0131,0,0,0
0.000537001,0.00204561,34.0891,0,0,0
0.000538001,0.00205309,34.165,0,0,0
0.000539001,0.00206058,34.241,0,0,0
0.000540001,0.00206809,34.317,0,0,0
0.000541001,0.00207562,34.3929,0,0,0
0.000542001,0.00208316,34.4688,0,0,0
0.000543001,0.00209072,34.5448,0,0,0
0.000544001,0.00209829,34.6207,0,0,0
0.000545001,0.00210589,34.6966,0,0,0
0.000546001,0.00211349,34.7725,0,0,0
0.000547001,0.00212112,34.8484,0,0,0
0.000548001,0.00212876,34.9243,0,0,0
0.000549002,0.00213642,35.0001,0,0,0
0.000550002,0.0021441,35.076,0,0,0
0.000551002,0.00215179,35.1518,0,0,0
0.000552002,0.0021595,35.2277,0,0,0
0.000553002,0.00216722,35.3035,0,0,0
0.000554002,0.00217496,35.3793,0,0,0
0.000555002,0.00218272,35.4551,0,0,0
0.000556002,0.00219049,35.5309,0,0,0
0.000557002,0.00219829,35.6067,0,0,0
0.000558002,0.00220609,35.6825,0,0,0
0.000559002,0.00221392,35.7583,0,0,0
0.000560002,0.00222176,35.834,0,0,0
0.000561002,0.00222962,35.9098,0,0,0
0.000562002,0.00223749,35.9855,0,0,0
0.000563002,0.00224538,36.0612,0,0,0
0.000564002,0.00225329,36.1369,0,0,0
0.000565002,0.00226121,36.2127,0,0,0
0.000566002,0.00226915,36.2884,0,0,0
0.000567002,0.00227711,36.364,0,0,0
0.000568002,0.00228508,36.4397,0,0,0
0.000569002,0.00229307,36.5154,0,0,0
0.000570002,0.00230108,36.5911,0,0,0
0.000571002,0.00230908,36.5863,0,0,0
0.000572002,0.00231709,36.5815,0,0,0
0.000573002,0.00232509,36.5768,0,0,0
0.000574002,0.00233309,36.572,0,0,0
0.000575002,0.00234109,36.5672,0,0,0
0.000576002,0.00234909,36.5625,0,0,0
0.000577002,0.00235709,36.5577,0,0,0
0.000578002,0.00236509,36.553,0,0,0
0.000579002,0.00237309,36.5482,0,0,0
0.000580002,0.0023811,36.6239,0,0,0
0.000581002,0.00238913,36.6995,0,0,0
0.000582002,0.00239718,36.7752,0,0,0
0.000583002,0.00240524,36.8508,0,0,0
0.000584002,0.00241332,36.9264,0,0,0
0.000585002,0.00242142,37.002,0,0,0
0.000586002,0.00242953,37.0776,0,0,0
0.000587002,0.00243766,37.1532,0,0,0
0.000588002,0.0024458,37.2288,0,0,0
0.000589002,0.00245396,37.3043,0,0,0
0.000590002,0.00246214,37.3799,0,0,0
0.000591002,0.00247034,37.4554,0,0,0
0.000592002,0.00247855,37.531,0,0,0
0.000593002,0.00248678,37.6065,0,0,0
0.000594002,0.00249502,37.682,0,0,0
0.000595002,0.00250328,37.7575,0,0,0
0.000596002,0.00251156,37.833,0,0,0
0.000597002,0.00251986,37.9085,0,0,0
0.000598002,0.00252817,37.984,0,0,0
0.000599002,0.00253649,38.0595,0,0,0
0.000600002,0.00254484,38.1349,0,0,0
0.000601002,0.0025532,38.2104,0,0,0
0.000602002,0.00256158,38.2858,0,0,0
0.000603002,0.00256997,38.3612,0,0,0
0.000604002,0.00257838,38.4367,0,0,0
0.000605002,0.00258681,38.5121,0,0,0
0.000606002,0.00259525,38.5875,0,0,0
0.000607002,0.00260371,38.6629,0,0,0
