1e-05,1.19209e-07
2e-05,0.000400066
3e-05,0.000800014
4e-05,0.00119996
5e-05,0.00159991
6e-05,0.00200009
7e-05,0.00240004
8e-05,0.00279999
9e-05,0.00319993
0.0001,0.00359988
0.00011,0.00400019
0.00012,0.00440013
0.00013,0.00480008
0.00014,0.00520003
0.00015,0.00559998
0.00016,0.00599992
0.00017,0.00639987
0.00018,0.00680006
0.00019,0.0072
0.0002,0.00759995
0.00021,0.0079999
0.00022,0.0084002
0.00023,0.00880015
0.00024,0.0092001
0.00025,0.00960004
0.00026,0.00999999
0.00027,0.0103999
0.00028,0.0107999
0.00029,0.0112001
0.0003,0.0116
0.00031,0.012
0.00032,0.0123999
0.00033,0.0128002
0.00034,0.0132002
0.00035,0.0136001
0.00036,0.0140001
0.00037,0.0144
0.00038,0.0148
0.00039,0.0151999
0.0004,0.0156001
0.00041,0.016
0.00042,0.0164
0.00043,0.0167999
0.00044,0.0171999
0.00045,0.0176002
0.00046,0.0180001
0.00047,0.0184001
0.00048,0.0188
0.00049,0.0192
0.0005,0.0195999
0.00051,0.0199999
0.00052,0.0204
0.00053,0.0208
0.00054,0.0211999
0.00055,0.0215999
0.00056,0.0220002
0.00057,0.0224001
0.00058,0.0228001
0.00059,0.0232
0.0006,0.0236
0.00061,0.0239999
0.00062,0.0243999
0.00063,0.0248001
0.00064,0.0252
0.00065,0.0256
0.00066,0.0259999
0.00067,0.0264002
0.00068,0.0268002
0.00069,0.0272001
0.0007,0.0276
0.00071,0.028
0.00072,0.0283999
0.00073,0.0287999
0.00074,0.0292001
0.00075,0.0296
0.00076,0.03
0.00077,0.0303999
0.00078,0.0308002
0.00079,0.0312002
0.0008,0.0316001
0.00081,0.0320001
0.00082,0.0324
0.00083,0.0328
0.00084,0.0331999
0.00085,0.0336001
0.00086,0.034
0.00087,0.0344
0.00088,0.0347999
0.00089,0.0352002
0.000900001,0.0356002
0.000910001,0.0360001
0.000920001,0.0364001
0.000930001,0.0368
0.000940001,0.0372
0.000950001,0.0375999
0.000960001,0.0380001
0.000970001,0.0384001
0.000980001,0.0388
0.000990001,0.0391999
0.001,0.0396003
0.00101,0.0400002
0.00102,0.0404001
0.00103,0.0408001
0.00104,0.0412
0.00105,0.0416
0.00106,0.0419999
0.00107,0.0423999
0.00108,0.0428001
0.00109,0.0432
0.0011,0.0436
0.00111,0.0439999
0.00112,0.0444002
0.00113,0.0448002
0.00114,0.0452001
0.00115,0.0456001
0.00116,0.046
0.00117,0.0464
0.00118,0.0467999
0.00119,0.0472001
0.0012,0.0476
0.00121,0.048
0.00122,0.0483999
0.00123,0.0487999
0.00124,0.0492002
0.00125,0.0496001
0.00126,0.0500001
0.00127,0.0504
0.00128,0.0508
0.00129,0.0511999
0.0013,0.0515999
0.00131,0.052
0.00132,0.0524
0.00133,0.0527999
0.00134,0.0531999
0.00135,0.0536002
0.00136,0.0540001
0.00137,0.0544001
0.00138,0.0548
0.00139,0.0552
0.0014,0.0555999
0.00141,0.0559999
0.00142,0.0563998
0.00143,0.0568
0.00144,0.0572
0.00145,0.0575999
0.00146,0.0579998
0.00147,0.0584002
0.00148,0.0588001
0.00149,0.0592
0.0015,0.0596
0.00151,0.0599999
0.00152,0.0603999
0.00153,0.0607998
0.00154,0.0612
0.00155,0.0616
0.00156,0.0619999
0.00157,0.0623999
0.00158,0.0627998
0.00159,0.0632001
0.0016,0.0636001
0.00161,0.064
0.00162,0.0644
0.00163,0.0647999
0.00164,0.0651999
0.00165,0.0655998
0.00166,0.066
0.00167,0.0663999
0.00168,0.0667999
0.00169,0.0671998
0.0017,0.0676001
0.00171,0.0680001
0.00172,0.0684
0.00173,0.0688
0.00174,0.0691999
0.00175,0.0695999
0.00176,0.0699998
0.00177,0.0703998
0.00178,0.0707999
0.00179,0.0711999
0.0018,0.0715998
0.00181,0.0719998
0.00182,0.0724001
0.00183,0.0728
0.00184,0.0732
0.00185,0.0735999
0.00186,0.0739999
0.00187,0.0743998
0.00188,0.0747998
0.00189,0.0752
0.0019,0.0755999
0.00191,0.0759999
0.00192,0.0763998
0.00193,0.0767998
0.00194,0.0772001
0.00195,0.0776
0.00196,0.0779999
0.00197,0.0783999
0.00198,0.0787998
0.00199,0.0791998
0.002,0.0795997
0.00201,0.0799999
0.00202,0.0803999
0.00203,0.0807998
0.00204,0.0812001
0.00205,0.0816001
0.00206,0.082
0.00207,0.0824
0.00208,0.0827999
0.00209,0.0831999
0.0021,0.0835998
0.00211,0.084
0.00212,0.0843999
0.00213,0.0847999
0.00214,0.0851998
0.00215,0.0856001
0.00216,0.0860001
0.00217,0.0864
0.00218,0.0868
0.00219,0.0871999
0.0022,0.0875999
0.00221,0.0879998
0.00222,0.0884
0.00223,0.0888
0.00224,0.0891999
0.00225,0.0895998
0.00226,0.0900002
0.00227,0.0904001
0.00228,0.0908
0.00229,0.0912
0.0023,0.0915999
0.00231,0.0919999
0.00232,0.0923998
0.00233,0.0928
0.00234,0.0932
0.00235,0.0935999
0.00236,0.0940002
0.00237,0.0944002
0.00238,0.0948001
0.00239,0.0952001
0.0024,0.0956
0.00241,0.096
0.00242,0.0963999
0.00243,0.0968001
0.00244,0.0972
0.00245,0.0976
0.00246,0.0979999
0.00247,0.0984002
0.00248,0.0988002
0.00249,0.0992001
0.0025,0.0996001
0.00251,0.1
0.00252,0.1004
0.00253,0.1008
0.00254,0.1012
0.00255,0.1016
0.00256,0.102
0.00257,0.1024
0.00258,0.1028
0.00259,0.1032
0.0026,0.1036
0.00261,0.104
0.00262,0.1044
0.00263,0.1048
0.00264,0.1052
0.00265,0.1056
0.00266,0.106
0.00267,0.1064
0.00268,0.1068
0.00269,0.1072
0.0027,0.1076
0.00271,0.108
0.00272,0.1084
0.00273,0.1088
0.00274,0.1092
0.00275,0.1096
0.00276,0.11
0.00277,0.1104
0.00278,0.1108
0.00279,0.1112
0.0028,0.1116
0.00281,0.112
0.00282,0.1124
0.00283,0.1128
0.00284,0.1132
0.00285,0.1136
0.00286,0.114
0.00287,0.1144
0.00288,0.1148
0.00289,0.1152
0.0029,0.1156
0.00291,0.116
0.00292,0.1164
0.00293,0.1168
0.00294,0.1172
0.00295,0.1176
0.00296,0.118
0.00297,0.1184
0.00298,0.1188
0.00299,0.1192
0.003,0.1196
0.00301,0.12
0.00302,0.1204
