HEADER
VTF File Version,1.1
VTF File Type,0
PID,2366
Generated on,2021-11-19 09:35:22
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2370
XRT Version,2022.2

STRUCTURE
Group_Start,Low Overhead OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0xaaaab222b720,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Group_End,Data Transfer
Dynamic_Row_Summary,5,Kernel Enqueues,Activity in kernel enqueues
Group_End,Low Overhead OpenCL Host Trace

MAPPING
1178,1177,12739.402814,1,OPENCL_API_CALL,57
1181,0,12739.417394,1,OPENCL_API_CALL,57
1182,1181,12739.421164,1,OPENCL_API_CALL,57
1185,0,12739.433434,1,OPENCL_API_CALL,57
1186,1185,12739.436565,1,OPENCL_API_CALL,57
1189,0,12739.448955,1,OPENCL_API_CALL,57
1190,1189,12739.452035,1,OPENCL_API_CALL,57
1193,0,12739.464195,1,OPENCL_API_CALL,57
1194,1193,12739.467255,1,OPENCL_API_CALL,57
1197,0,12739.479395,1,OPENCL_API_CALL,57
1198,1197,12739.482395,1,OPENCL_API_CALL,57
1201,0,12739.494595,1,OPENCL_API_CALL,57
1202,1201,12739.497545,1,OPENCL_API_CALL,57
1205,0,12739.510485,1,OPENCL_API_CALL,57
1206,1205,12739.513975,1,OPENCL_API_CALL,57
1209,0,12739.526055,1,OPENCL_API_CALL,57
1210,1209,12739.529095,1,OPENCL_API_CALL,57
1213,0,12739.541306,1,OPENCL_API_CALL,57
1214,1213,12739.544316,1,OPENCL_API_CALL,57
1217,0,12739.576736,1,OPENCL_API_CALL,69
1244,1217,12741.391504,1,OPENCL_API_CALL,69
1247,0,12741.416464,1,OPENCL_API_CALL,70
1248,1247,12741.423224,1,OPENCL_API_CALL,70
1251,0,12741.442245,1,OPENCL_API_CALL,71
1256,1251,12741.495275,1,OPENCL_API_CALL,71
1259,0,12741.509005,1,OPENCL_API_CALL,51
1260,1259,12741.512485,1,OPENCL_API_CALL,51

DEPENDENCIES

