HEADER
VTF File Version,1.1
VTF File Type,0
PID,2366
Generated on,2021-11-19 09:35:22
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2367
XRT Version,2022.2

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0xaaaab222b720,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,edge:binary_container_1:krnl_calculateCurVelModel,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
847,844,12736.855719,1,OPENCL_API_CALL,56
848,0,12736.859939,1,OPENCL_API_CALL,56
851,848,12736.870649,1,OPENCL_API_CALL,56
852,0,12736.874919,1,OPENCL_API_CALL,56
855,852,12736.886119,1,OPENCL_API_CALL,56
856,0,12736.890949,1,OPENCL_API_CALL,56
859,856,12736.902659,1,OPENCL_API_CALL,56
860,0,12736.906669,1,OPENCL_API_CALL,56
863,860,12736.917409,1,OPENCL_API_CALL,56
864,0,12736.921589,1,OPENCL_API_CALL,56
867,864,12736.933239,1,OPENCL_API_CALL,56
868,0,12736.937390,1,OPENCL_API_CALL,56
871,868,12736.948020,1,OPENCL_API_CALL,56
872,0,12736.952250,1,OPENCL_API_CALL,56
875,872,12736.962830,1,OPENCL_API_CALL,56
876,0,12736.967060,1,OPENCL_API_CALL,56
879,876,12736.977550,1,OPENCL_API_CALL,56
880,0,12736.981730,1,OPENCL_API_CALL,56
883,880,12736.992300,1,OPENCL_API_CALL,56
884,0,12736.996680,1,OPENCL_API_CALL,56
887,884,12737.007380,1,OPENCL_API_CALL,56
888,0,12737.015770,2,OPENCL_API_CALL,16
891,888,12737.546826,2,OPENCL_API_CALL,16
