0,-1.19209e-07
1e-05,0.04
2e-05,0.08
3e-05,0.12
4e-05,0.16
5e-05,0.2
6e-05,0.24
7e-05,0.28
8e-05,0.32
9e-05,0.36
0.0001,0.4
0.00011,0.44
0.00012,0.48
0.00013,0.52
0.00014,0.56
0.00015,0.6
0.00016,0.64
0.00017,0.68
0.00018,0.72
0.00019,0.76
0.0002,0.8
0.00021,0.84
0.00022,0.88
0.00023,0.92
0.00024,0.96
0.00025,1
0.00026,0.96
0.00027,0.92
0.00028,0.88
0.00029,0.84
0.0003,0.8
0.00031,0.76
0.00032,0.72
0.00033,0.68
0.00034,0.64
0.00035,0.6
0.00036,0.56
0.00037,0.520001
0.00038,0.48
0.00039,0.44
0.0004,0.400001
0.00041,0.360001
0.00042,0.320001
0.00043,0.280001
0.00044,0.240001
0.00045,0.200001
0.00046,0.160001
0.00047,0.120001
0.00048,0.080001
0.00049,0.0400012
0.0005,8.34465e-07
0.00051,-0.039999
0.00052,-0.0799993
0.00053,-0.119999
0.00054,-0.159999
0.00055,-0.199999
0.00056,-0.24
0.00057,-0.279999
0.00058,-0.32
0.00059,-0.36
0.0006,-0.4
0.00061,-0.44
0.00062,-0.48
0.00063,-0.52
0.00064,-0.56
0.00065,-0.6
0.00066,-0.64
0.00067,-0.68
0.00068,-0.72
0.00069,-0.76
0.0007,-0.800001
0.00071,-0.84
0.00072,-0.880001
0.00073,-0.920001
0.00074,-0.960001
0.00075,-0.999999
0.00076,-0.959999
0.00077,-0.919999
0.00078,-0.879999
0.00079,-0.839999
0.0008,-0.799999
0.00081,-0.759999
0.00082,-0.719999
0.00083,-0.679999
0.00084,-0.639998
0.00085,-0.599999
0.00086,-0.559998
0.00087,-0.519998
0.00088,-0.479998
0.00089,-0.439998
0.000900001,-0.399998
0.000910001,-0.359998
0.000920001,-0.319998
0.000930001,-0.279998
0.000940001,-0.239998
0.000950001,-0.199998
0.000960001,-0.159998
0.000970001,-0.119998
0.000980001,-0.079998
0.000990001,-0.0399981
0.001,1.78814e-06
0.00101,0.0400015
0.00102,0.0800014
0.00103,0.120001
0.00104,0.160001
0.00105,0.200001
0.00106,0.240001
0.00107,0.280001
0.00108,0.32
0.00109,0.36
0.0011,0.4
0.00111,0.44
0.00112,0.48
0.00113,0.52
0.00114,0.559999
0.00115,0.599999
0.00116,0.639999
0.00117,0.679999
0.00118,0.719999
0.00119,0.759999
0.0012,0.799999
0.00121,0.839998
0.00122,0.879998
0.00123,0.919998
0.00124,0.959998
0.00125,0.999997
0.00126,0.960002
0.00127,0.920003
0.00128,0.880003
0.00129,0.840003
0.0013,0.800003
0.00131,0.760003
0.00132,0.720003
0.00133,0.680004
0.00134,0.640004
0.00135,0.600004
0.00136,0.560004
0.00137,0.520004
0.00138,0.480004
0.00139,0.440005
0.0014,0.400005
0.00141,0.360005
0.00142,0.320005
0.00143,0.280005
0.00144,0.240005
0.00145,0.200006
0.00146,0.160006
0.00147,0.120006
0.00148,0.080006
0.00149,0.0400063
0.0015,6.4373e-06
0.00151,-0.0399935
0.00152,-0.0799933
0.00153,-0.119993
0.00154,-0.159993
0.00155,-0.199993
0.00156,-0.239993
0.00157,-0.279992
0.00158,-0.319992
0.00159,-0.359992
0.0016,-0.399992
0.00161,-0.439992
0.00162,-0.479992
0.00163,-0.519992
0.00164,-0.559991
0.00165,-0.599991
0.00166,-0.639991
0.00167,-0.679991
0.00168,-0.719991
0.00169,-0.759991
0.0017,-0.79999
0.00171,-0.83999
0.00172,-0.87999
0.00173,-0.91999
0.00174,-0.95999
0.00175,-0.99999
0.00176,-0.960011
0.00177,-0.920011
0.00178,-0.880011
0.00179,-0.840011
0.0018,-0.800011
0.00181,-0.760011
0.00182,-0.720012
0.00183,-0.680012
0.00184,-0.640012
0.00185,-0.600012
0.00186,-0.560012
0.00187,-0.520012
0.00188,-0.480013
0.00189,-0.440013
0.0019,-0.400013
0.00191,-0.360013
0.00192,-0.320013
0.00193,-0.280013
0.00194,-0.240014
0.00195,-0.200014
0.00196,-0.160013
0.00197,-0.120013
0.00198,-0.0800129
0.00199,-0.0400125
0.002,-1.2219e-05
0.00201,0.039988
0.00202,0.0799884
0.00203,0.119989
0.00204,0.159989
0.00205,0.199989
0.00206,0.23999
0.00207,0.27999
0.00208,0.31999
0.00209,0.35999
0.0021,0.399991
0.00211,0.439991
0.00212,0.479991
0.00213,0.519992
0.00214,0.559992
0.00215,0.599992
0.00216,0.639993
0.00217,0.679993
0.00218,0.719993
0.00219,0.759994
0.0022,0.799994
0.00221,0.839994
0.00222,0.879994
0.00223,0.919995
0.00224,0.959995
0.00225,0.999995
0.00226,0.960004
0.00227,0.920004
0.00228,0.880004
0.00229,0.840003
0.0023,0.800003
0.00231,0.760003
0.00232,0.720003
0.00233,0.680002
0.00234,0.640002
0.00235,0.600002
0.00236,0.560001
0.00237,0.520001
0.00238,0.480001
0.00239,0.44
0.0024,0.4
0.00241,0.36
0.00242,0.319999
0.00243,0.279999
0.00244,0.239999
0.00245,0.199999
0.00246,0.159998
0.00247,0.119998
0.00248,0.0799977
0.00249,0.0399973
0.0025,-2.92063e-06
0.00251,-0.0400032
0.00252,-0.0800035
0.00253,-0.120004
0.00254,-0.160004
0.00255,-0.200004
0.00256,-0.240005
0.00257,-0.280005
0.00258,-0.320005
0.00259,-0.360006
0.0026,-0.400006
0.00261,-0.440006
0.00262,-0.480007
0.00263,-0.520007
0.00264,-0.560007
0.00265,-0.600007
0.00266,-0.640008
0.00267,-0.680008
0.00268,-0.720008
0.00269,-0.760009
0.0027,-0.800009
0.00271,-0.840009
0.00272,-0.88001
0.00273,-0.92001
0.00274,-0.96001
0.00275,-0.99999
0.00276,-0.959989
0.00277,-0.919989
0.00278,-0.879989
0.00279,-0.839988
0.0028,-0.799988
0.00281,-0.759988
0.00282,-0.719987
0.00283,-0.679987
0.00284,-0.639987
0.00285,-0.599986
0.00286,-0.559986
0.00287,-0.519986
0.00288,-0.479986
0.00289,-0.439985
0.0029,-0.399985
0.00291,-0.359985
0.00292,-0.319984
0.00293,-0.279984
0.00294,-0.239984
0.00295,-0.199983
0.00296,-0.159983
0.00297,-0.119983
0.00298,-0.0799826
0.00299,-0.0399823
0.003,1.80006e-05
0.00301,0.0400183
0.00302,0.0800186
0.00303,0.120019
0.00304,0.160019
0.00305001,0.20002
0.00306001,0.24002
0.00307001,0.28002
0.00308001,0.32002
0.00309001,0.360021
0.00310001,0.400021
0.00311001,0.440021
0.00312001,0.480022
0.00313001,0.520022
0.00314001,0.560022
0.00315001,0.600023
0.00316001,0.640023
0.00317001,0.680023
0.00318001,0.720024
0.00319001,0.760024
0.00320001,0.800024
0.00321001,0.840024
0.00322001,0.880024
0.00323001,0.920025
0.00324001,0.960025
0.00325001,0.999974
0.00326001,0.959974
0.00327001,0.919974
0.00328001,0.879973
0.00329001,0.839973
0.00330001,0.799973
0.00331001,0.759973
0.00332001,0.719972
0.00333001,0.679972
0.00334001,0.639972
0.00335001,0.599971
0.00336001,0.559971
0.00337001,0.519971
0.00338001,0.47997
0.00339001,0.43997
0.00340001,0.39997
0.00341001,0.359969
0.00342001,0.319969
0.00343001,0.279969
0.00344001,0.239969
0.00345001,0.199968
0.00346001,0.159968
0.00347001,0.119968
0.00348001,0.0799674
0.00349001,0.0399671
0.00350001,-3.31998e-05
0.00351001,-0.0400335
0.00352001,-0.0800338
0.00353001,-0.120034
0.00354001,-0.160034
0.00355001,-0.200035
0.00356001,-0.240035
0.00357001,-0.280035
0.00358001,-0.320036
0.00359001,-0.360036
0.00360001,-0.400036
0.00361001,-0.440037
0.00362001,-0.480037
0.00363001,-0.520037
0.00364001,-0.560037
0.00365001,-0.600038
0.00366001,-0.640038
0.00367001,-0.680038
0.00368001,-0.720039
0.00369001,-0.760039
0.00370001,-0.800039
0.00371001,-0.84004
0.00372001,-0.88004
0.00373001,-0.92004
0.00374001,-0.96004
0.00375001,-0.999959
0.00376001,-0.959959
0.00377001,-0.919959
0.00378001,-0.879958
0.00379001,-0.839958
0.00380001,-0.799958
0.00381001,-0.759957
0.00382001,-0.719957
0.00383001,-0.679957
