Model,RTH1004
SerialNumber,104117
Firmware Version,'1.70.3.2'

Acquisition Time Stamp,2023-04-12 15:05:01.141602729,2023-04-12 15:05:01.141602729
Waveform Type,ANALOG,
Acquisition Mode,SAMPLE,
Horizontal Unit,s,
Horizontal Scale,5e-08,
Horizontal Position,2e-07,
Reference Point,50 %,
Sample Interval,4e-10,
Record Length,1250,
Probe Setting,'10:1','10:1'
Vertical Unit,V,V
Vertical Scale,2,2
Vertical Position,-3,1
Vertical Offset,0,0
History Index,0,0
History Time Stamp,0.000000000000,0.000000000000
,,
TIME,CH1,CH3
4.44e-08,0.00784314,3.55294
4.48e-08,-0.0235294,3.55294
4.52e-08,-0.0235294,3.55294
4.56e-08,-0.054902,3.55294
4.6e-08,-0.054902,3.52157
4.64e-08,-0.054902,3.52157
4.68e-08,-0.0862745,3.4902
4.72e-08,-0.0862745,3.45882
4.76e-08,-0.0862745,3.42745
4.8e-08,-0.0862745,3.33333
4.84e-08,-0.0862745,3.27059
4.88e-08,-0.0862745,3.17647
4.92e-08,-0.054902,3.08235
4.96e-08,-0.054902,2.92549
5e-08,-0.054902,2.76863
5.04e-08,-0.0235294,2.58039
5.08e-08,-0.0235294,2.39216
5.12e-08,-0.0235294,2.20392
5.16e-08,-0.0235294,1.98431
5.2e-08,-0.0235294,1.76471
5.24e-08,0.00784314,1.5451
5.28e-08,-0.0235294,1.32549
5.32e-08,-0.0235294,1.10588
5.36e-08,-0.0235294,0.917647
5.4e-08,-0.0235294,0.698039
5.44e-08,-0.0235294,0.509804
5.48e-08,-0.054902,0.352941
5.52e-08,-0.054902,0.196078
5.56e-08,-0.054902,0.0392157
5.6e-08,-0.054902,-0.117647
5.64e-08,-0.054902,-0.243137
5.68e-08,-0.0862745,-0.337255
5.72e-08,-0.0862745,-0.462745
5.76e-08,-0.0862745,-0.52549
5.8e-08,-0.0862745,-0.619608
5.84e-08,-0.0862745,-0.682353
5.88e-08,-0.0862745,-0.745098
5.92e-08,-0.117647,-0.776471
5.96e-08,-0.117647,-0.807843
6e-08,-0.117647,-0.807843
6.04e-08,-0.14902,-0.839216
6.08e-08,-0.14902,-0.807843
6.12e-08,-0.180392,-0.807843
6.16e-08,-0.180392,-0.776471
6.2e-08,-0.211765,-0.745098
6.24e-08,-0.211765,-0.713725
6.28e-08,-0.243137,-0.682353
6.32e-08,-0.243137,-0.619608
6.36e-08,-0.27451,-0.556863
6.4e-08,-0.27451,-0.494118
6.44e-08,-0.27451,-0.4
6.48e-08,-0.27451,-0.337255
6.52e-08,-0.27451,-0.243137
6.56e-08,-0.27451,-0.14902
6.6e-08,-0.27451,-0.054902
6.64e-08,-0.27451,0.0392157
6.68e-08,-0.27451,0.133333
6.72e-08,-0.27451,0.227451
6.76e-08,-0.27451,0.321569
6.8e-08,-0.27451,0.384314
6.84e-08,-0.27451,0.447059
6.88e-08,-0.27451,0.509804
6.92e-08,-0.243137,0.541176
6.96e-08,-0.243137,0.572549
7e-08,-0.243137,0.603922
7.04e-08,-0.211765,0.603922
7.08e-08,-0.180392,0.635294
7.12e-08,-0.180392,0.635294
7.16e-08,-0.14902,0.635294
7.2e-08,-0.117647,0.603922
7.24e-08,-0.0862745,0.603922
7.28e-08,-0.0862745,0.572549
7.32e-08,-0.054902,0.541176
7.36e-08,-0.0235294,0.509804
7.4e-08,0.00784314,0.478431
7.44e-08,0.0392157,0.447059
7.48e-08,0.0705882,0.415686
7.52e-08,0.101961,0.384314
7.56e-08,0.101961,0.352941
7.6e-08,0.133333,0.321569
7.64e-08,0.133333,0.290196
7.68e-08,0.133333,0.227451
7.72e-08,0.133333,0.196078
7.76e-08,0.133333,0.164706
7.8e-08,0.133333,0.164706
7.84e-08,0.133333,0.133333
7.88e-08,0.101961,0.101961
7.92e-08,0.101961,0.101961
7.96e-08,0.101961,0.0705882
8e-08,0.0705882,0.0705882
8.04e-08,0.0705882,0.0392157
8.08e-08,0.0392157,0.0392157
8.12e-08,0.0392157,0.00784314
8.16e-08,0.00784314,0.00784314
8.2e-08,0.00784314,0.00784314
8.24e-08,-0.0235294,-0.0235294
8.28e-08,-0.0235294,-0.0235294
8.32e-08,-0.054902,-0.0235294
8.36e-08,-0.054902,-0.0235294
8.4e-08,-0.0862745,-0.0235294
8.44e-08,-0.0862745,-0.0235294
8.48e-08,-0.117647,-0.0235294
8.52e-08,-0.117647,-0.0235294
8.56e-08,-0.14902,-0.0235294
8.6e-08,-0.14902,0.00784314
8.64e-08,-0.180392,0.00784314
8.68e-08,-0.180392,0.00784314
8.72e-08,-0.180392,0.0392157
8.76e-08,-0.180392,0.0392157
8.8e-08,-0.180392,0.0392157
8.84e-08,-0.180392,0.0705882
8.88e-08,-0.211765,0.0705882
